movie_id,movie,region,language,release_year,duration_in_min,genres,numvotes,primaryname,role,birthyear,deathyear,primaryprofession,rating
21268,The Fifth Day of Peace,US,,1970,105,"Drama,War",349,Bud Spencer,actor,1929,2016,"actor,soundtrack,writer",6.3
21269,Sur ordres du Führer,BE,fr,1969,110,"Drama,War",448,Frederick Stafford,actor,1928,1979,actor,5.7
21270,Love Is Colder Than Death,US,,1969,88,"Comedy,Crime",2616,Ulli Lommel,actor,1944,2017,"actor,writer,director",6.6
21271,The Love Child,US,,1972,74,"Drama,Romance",6,Linda Boyce,actress,,,actress,7.2
21272,Mazel Tov ou le mariage,FR,,1968,100,"Comedy,Drama",80,Claude Berri,actor,1934,2009,"producer,actor,writer",5.5
21273,Mnasidika,US,,1969,70,Fantasy,59,Linda Boyce,actress,,,actress,5.1
21274,John Waters Mondo Trasho,US,,1969,95,Comedy,1156,Mary Vivian Pearce,actress,1947,,"actress,writer",6.2
21275,Once Upon a Body,US,,1969,,"Crime,Drama",9,Linda Boyce,actress,,,actress,6.8
21276,The Body Stealers,CA,en,1969,91,"Horror,Mystery,Sci-Fi",364,George Sanders,actor,1906,1972,"actor,soundtrack,writer",4.1
21277,Beast of Blood,FR,,1970,90,"Adventure,Horror",461,John Ashley,actor,1934,1997,"producer,actor,soundtrack",4.9
21278,La casa de los Martínez,ES,,1971,88,Comedy,25,Julia Martínez,actress,1931,,actress,2.8
21279,Miss Nymphets Zap-In,GB,,1970,76,Comedy,65,Dixie Donovan,actress,,,actress,6
21280,Brave Red Flower of the North,XWW,en,1970,94,Crime,26,Sumiko Fuji,actress,1945,,actress,5.1
21281,Turkish Wizard of Oz,US,,1971,88,"Adventure,Family,Fantasy",248,Zeynep Degirmencioglu,actress,1954,,actress,4.5
21282,Our Home Is Our Castle,XWW,en,1971,100,"Comedy,Family",339,Poul Reichhardt,actor,1913,1985,"actor,soundtrack,director",6.5
21283,Dynamite Chicken,US,,1971,76,Comedy,189,Richard Pryor,self,1940,2005,"actor,writer,producer",4.8
21284,The Mephisto Waltz,CA,en,1971,115,"Horror,Mystery,Thriller",2199,Alan Alda,actor,1936,,"actor,miscellaneous,soundtrack",6.1
21285,The Point,US,,1971,90,"Adventure,Animation,Family",2264,Ringo Starr,actor,1940,,"actor,soundtrack,producer",7.7
21286,House of Madness,GB,,1973,99,Horror,852,Claudio Brook,actor,1927,1995,"actor,soundtrack",5.2
21287,Los hombres del ocaso,ES,,1972,81,"Adventure,Horror,Sci-Fi",491,John Ashley,actor,1934,1997,"producer,actor,soundtrack",4
21288,2069: A Sex Odyssey,US,,1974,83,"Comedy,Sci-Fi",495,Nina Frederik,actress,,,actress,4.4
21289,Antoine and Sebastian,XWW,en,1974,95,"Comedy,Drama",34,François Périer,actor,1919,2002,actor,6.2
21290,S.O.S. Black Guns,FR,,1973,106,"Action,Crime,Drama",909,Alex Rocco,actor,1936,2015,actor,6.4
21291,Godspell: A Musical Based on the Gospel According to St. Matthew,GB,,1973,103,"Comedy,Drama,Musical",3038,Victor Garber,actor,1949,,"actor,soundtrack,music_department",6.5
21292,The Drifter,US,,1973,91,"Action,Music,Western",74,Marty Robbins,actor,1925,1982,"soundtrack,actor,producer",4.4
21293,Ménagères aux cuisses légères,BE,fr,1973,84,Comedy,46,Puppa Armbruster,actress,1950,,actress,4.2
21294,Journey to the Outer Limits,US,,1973,52,Documentary,11,Leslie Nielsen,actor,1926,2010,"actor,producer,soundtrack",7.6
21295,Little Mother,CA,en,1973,90,"Drama,Romance",128,Siegfried Rauch,actor,1932,2018,actor,5.4
21296,Heres to the Winners,US,,1973,113,"Biography,Drama,Sport",54,Bernie Casey,actor,1939,2017,"actor,director,writer",7.9
21297,My Ain Folk,GB,,1973,55,"Biography,Drama",756,Stephen Archibald,actor,1959,1998,actor,7.5
21298,Un flic hors-la-loi,FR,,1973,99,"Action,Comedy,Crime",3286,Bud Spencer,actor,1929,2016,"actor,soundtrack,writer",6.8
21299,Chaleurs profondes,FR,,1973,86,"Comedy,Drama,Romance",251,Puppa Armbruster,actress,1950,,actress,4.2
21300,Campus Pussycats,US,,1973,89,"Comedy,Drama,Romance",192,Puppa Armbruster,actress,1950,,actress,4.6
21301,The Single Girls,US,,1974,83,"Comedy,Drama,Horror",173,Claudia Jennings,actress,1949,1979,actress,4.5
21302,...Y La Mujer Hizo Al Hombre,IN,en,1975,122,Drama,13,Armando Acosta,actor,1925,1976,actor,6.2
21303,Secrétaire à tout faire,FR,,1974,92,Comedy,293,Jeremy Bulloch,actor,1945,,actor,4.4
21304,Special Killers,US,,1973,97,"Crime,Thriller",139,Frederick Stafford,actor,1928,1979,actor,6
21305,Cinco almohadas para una noche,ES,,1974,81,"Comedy,Drama,Musical",27,Sara Montiel,actress,1928,2013,"actress,soundtrack,producer",5.9
21306,Forgotten Island of Santosha,US,,1974,84,Documentary,8,Richard Ely,actor,,2019,actor,7.2
21307,Te quiero... adiós,ES,,1974,77,Drama,34,Hope Lange,actress,1933,2003,"actress,soundtrack",5.6
21308,Le canard à lorange,FR,,1975,106,Comedy,379,Monica Vitti,actress,1931,,"actress,soundtrack,writer",6.3
21309,Despues de mediodia,ES,,1970,104,"Action,Drama",57,Mark Lenard,actor,1924,1996,actor,4.5
21310,Flatfoot in Hong Kong,CA,en,1975,115,"Action,Comedy,Crime",2819,Bud Spencer,actor,1929,2016,"actor,soundtrack,writer",6.5
21311,Welcome Home Brother Charles,US,,1975,91,"Action,Drama,Horror",506,Marlo Monte,actor,1942,2005,actor,4.2
21312,The Red Poster,XWW,en,1976,90,Drama,36,Roger Ibáñez,actor,1931,2005,"actor,writer",6.2
21313,Deadly Harvest,CA,fr,1977,87,"Drama,Sci-Fi",231,Clint Walker,actor,1927,2018,"actor,soundtrack",
21314,"Dr. Black, Mr. Hyde",CA,en,1976,87,"Horror,Sci-Fi",386,Bernie Casey,actor,1939,2017,"actor,director,writer",5.2
21315,The Rebels,CA,en,1972,95,Drama,24,Christine Olivier,actress,,,actress,6.9
21316,Grand Jury,GB,,1976,100,"Crime,Drama",36,Leslie Nielsen,actor,1926,2010,"actor,producer,soundtrack",5.8
21317,The Secret Rivals: The Northern Leg and Southern Fist,PH,en,1976,90,"Action,Drama",242,John Liu,actor,1944,,"actor,producer,director",6.7
21318,Lombre des châteaux,FR,,1977,90,Drama,68,Philippe Léotard,actor,1940,2001,"actor,composer",7.8
21319,I Am a Delinquent,XWW,en,1976,112,Drama,47,Tito Aponte,actor,,,actor,7.2
21320,Tunnel Vision,US,,1976,70,Comedy,567,Phil Proctor,actor,1940,,"actor,miscellaneous,writer",5.1
21321,Volvoreta,ES,,1976,,Drama,14,Amparo Muñoz,actress,1954,2011,actress,4.8
21322,Lascension,FR,,1977,111,"Drama,War",5891,Boris Plotnikov,actor,1949,,actor,8.3
21323,Voyage au jardin des morts,FR,,1978,55,Drama,15,Maria Schneider,actress,1952,2011,"actress,soundtrack",6
21324,La chouette équipe se révolte,FR,,1977,100,"Comedy,Family,Sport",2848,William Devane,actor,1939,,"actor,writer,director",5.6
21325,Del amor y de la muerte,ES,,1977,82,Comedy,17,Amparo Muñoz,actress,1954,2011,actress,5.2
21326,Dios bendiga cada rincón de esta casa,ES,,1977,84,Comedy,11,Lola Gaos,actress,1921,1993,actress,4.9
21327,Greased Lightning,US,,1977,96,"Action,Biography,Comedy",1334,Richard Pryor,actor,1940,2005,"actor,writer,producer",6.3
21328,Melody in Gray,US,,1977,109,Drama,432,Shima Iwashita,actress,1941,,actress,7.4
21329,Last Chants for a Slow Dance,GB,,1977,90,Drama,362,Tom Blair,actor,,,actor,6.4
21330,Jeux damour au collège,FR,,1977,79,"Comedy,Drama,Romance",162,Helga Anders,actress,1948,1986,"actress,miscellaneous",3.7
21331,Laigle de Shaolin,FR,,1977,90,"Action,Drama",740,John Liu,actor,1944,,"actor,producer,director",7.1
21332,Blue Collar,ES,,1978,114,"Crime,Drama",6739,Richard Pryor,actor,1940,2005,"actor,writer,producer",7.5
21333,Life Sentence,XWW,en,1979,95,"Crime,Drama,Thriller",238,Pedro Armendáriz Jr.,actor,1940,2011,"actor,producer,soundtrack",7.4
21334,Fórmula 1 fiebre de velocidad,ES,,1978,101,Documentary,77,Mario Andretti,self,1940,,"actor,writer,camera_department",6.7
21335,Waif,XWW,en,1977,90,Documentary,18,Carlos Muñoz,actor,1934,2016,"actor,director",6.1
21336,La larga noche de los bastones blancos,ES,,1979,95,Drama,24,José María Rodero,actor,1922,1991,actor,6
21337,Pegafuerte,ES,,1978,110,"Action,Comedy,Sport",4731,Bud Spencer,actor,1929,2016,"actor,soundtrack,writer",6.8
21338,My Way Home,GB,,1978,71,"Biography,Drama",649,Stephen Archibald,actor,1959,1998,actor,7.5
21339,"Same Time, Next Year",GB,,1978,119,"Comedy,Drama,Romance",5467,Alan Alda,actor,1936,,"actor,miscellaneous,soundtrack",7.2
21340,Gal Young Un,US,,1979,105,Drama,116,Dana Preu,actor,,,"actor,soundtrack",6.9
21341,Jama Masjid Street Journal,US,,1979,,Documentary,17,Mira Nair,director,1957,,"director,producer,actress",8.1
21342,Le petit forçat,CA,fr,1979,80,"Animation,Drama,Family",75,Rolf Harris,actor,1930,,"actor,soundtrack,writer",7
21343,Only Once in a Lifetime,US,,1979,,,7,Claudio Brook,actor,1927,1995,"actor,soundtrack",3.3
21344,Flatfoot in Egypt,XWW,en,1980,104,"Action,Comedy,Crime",2810,Bud Spencer,actor,1929,2016,"actor,soundtrack,writer",6.2
21345,Perfect Love,US,,1979,87,"Comedy,Drama,Romance",168,Susan Sarandon,actress,1946,,"actress,producer,soundtrack",4.5
21346,Brothers and Sisters,GB,,1980,96,Drama,22,Carolyn Pickles,actress,1952,,actress,5.7
21347,Headin for Broadway,US,,1980,89,"Drama,Musical",84,Rex Smith,actor,1955,,"actor,soundtrack,stunts",7
21348,Le capitaine Avenger,CA,fr,1980,98,"Comedy,Romance",1367,John Ritter,actor,1948,2003,"actor,producer,soundtrack",6
21349,El misterio de Oberwald,ES,,1980,129,"Drama,Romance",740,Monica Vitti,actress,1931,,"actress,soundtrack,writer",6.3
21350,La petite sirène,FR,,1980,105,Drama,152,Philippe Léotard,actor,1940,2001,"actor,composer",6.5
21351,Project: Kill,US,,1976,90,"Action,Drama",291,Leslie Nielsen,actor,1926,2010,"actor,producer,soundtrack",3.9
21352,Whitey,XWW,en,1980,106,Drama,570,Eric Clerckx,actor,1964,,actor,6.7
21353,Él y él,ES,,1980,88,Drama,12,Antonio Escudero,actor,,,"actor,writer,assistant_director",4.9
21354,Family Dream,US,,1981,94,"Comedy,Drama",2680,Richard Pryor,actor,1940,2005,"actor,writer,producer",6.1
21355,Elvis Gratton,CA,fr,1981,100,"Comedy,Music",596,Julien Poulin,actor,1946,,"actor,director,writer",7.1
21356,Sweet Dreams,XWW,en,1981,105,"Comedy,Drama",950,Nanni Moretti,actor,1953,,"producer,writer,director",6.9
21357,Una especie de héroe,ES,,1982,97,"Comedy,Crime,Drama",1271,Richard Pryor,actor,1940,2005,"actor,writer,producer",5.8
21358,Dans les griffes de la C.I.A,FR,,1982,75,Action,71,John Liu,actor,1944,,"actor,producer,director",5.5
21359,Murder of Murders,XWW,en,1978,,"Action,Adventure",21,Hua Yueh,actor,1942,2018,"actor,writer,miscellaneous",6.5
21360,Land of Fire All Night Long,XWW,en,1981,90,,25,Max Rüdlinger,actor,1949,,"actor,writer",7.3
21361,Si las mujeres mandaran (o mandasen),ES,,1982,87,"Comedy,Sci-Fi",20,Amparo Muñoz,actress,1954,2011,actress,5.9
21362,So Far from India,US,,1983,52,Documentary,51,Mira Nair,director,1957,,"director,producer,actress",6.5
21363,To er mundo é... mejó!,ES,,1982,86,Comedy,50,Josele,actor,,,actor,4.4
21364,Las alegres chicas de Colsada,ES,,1984,110,,8,Tania Doris,actress,,,actress,5.8
21365,A Blade in the Dark,BE,en,1983,110,"Horror,Mystery,Thriller",2875,Andrea Occhipinti,actor,1957,,"actor,producer",6
21366,El destino de Juliette,ES,,1983,115,Drama,20,Laure Duthilleul,actress,1959,,"actress,director,writer",6.2
21367,Los salvajes,ES,,1984,90,"Crime,Thriller",75,Philippe Léotard,actor,1940,2001,"actor,composer",4.2
21368,Lengrenage,FR,,1980,160,"Crime,Drama,Mystery",420,Maria Schneider,actress,1952,2011,"actress,soundtrack",6.8
21369,Richard Pryor... Here and Now,US,,1983,83,Comedy,2036,Richard Pryor,self,1940,2005,"actor,writer,producer",7.3
21370,Rocking Silver,FR,,1983,94,"Drama,Music",77,Leif Sylvester,actor,1940,,"actor,composer,soundtrack",6.3
21371,A Day at the Beach,XWW,en,1984,85,"Comedy,Drama",61,Cas Enklaar,actor,1943,,"actor,writer,director",6.8
21372,The Killing Fields,GB,,1984,141,"Biography,Drama,History",49746,Sam Waterston,actor,1940,,"actor,producer,director",7.8
21373,Ni avec toi ni sans toi,FR,,1985,85,,5,Philippe Léotard,actor,1940,2001,"actor,composer",6.6
21374,Scream for Help,CA,en,1984,89,"Crime,Horror,Mystery",817,Rachael Kelly,actress,,,actress,5.9
21375,Rock America,XAS,en,1984,84,"Comedy,Musical,Sci-Fi",113,Ulli Lommel,actor,1944,2017,"actor,writer,director",4.6
21376,Farewell to Fred,XWW,en,1985,88,"Crime,Drama,Thriller",74,Philippe Léotard,actor,1940,2001,"actor,composer",4.8
21377,Commando,GB,,1985,90,"Action,Adventure,Thriller",141396,Arnold Schwarzenegger,actor,1947,,"actor,producer,director",6.7
21378,"Elvis Gratton, le film",CA,fr,1985,89,"Comedy,Music",1137,Julien Poulin,actor,1946,,"actor,director,writer",7.1
21379,As Good as Poison,XWW,en,1986,76,Comedy,111,Zdenek Sverák,actor,1936,,"writer,actor,soundtrack",6.8
21380,Lamentations a Monument for the Dead World,CA,,1985,437,"History,Mystery",19,Michael Cartmell,actor,,,"director,actor",7.2
21381,La messe est finie,FR,,1985,94,"Comedy,Drama",1515,Nanni Moretti,actor,1953,,"producer,writer,director",7.2
21382,Papa est en voyage daffaires,FR,,1985,136,Drama,8440,Moreno DE Bartolli,actor,1975,,actor,7.8
21383,Pas encore Elvis Gratton!,CA,,1985,,"Comedy,Music",71,Julien Poulin,actor,1946,,"actor,director,writer",6.8
21384,Kalidor - la légende du talisman,FR,,1985,89,"Action,Adventure,Fantasy",37559,Arnold Schwarzenegger,actor,1947,,"actor,producer,director",5.1
21385,Rouge-gorge,FR,,1985,105,Drama,22,Philippe Léotard,actor,1940,2001,"actor,composer",6.5
21386,Golden Viper,HK,en,1985,89,"Crime,Horror",55,Clint Walker,actor,1927,2018,"actor,soundtrack",4.5
21387,"Yo, El Vaquilla",ES,,1985,105,"Action,Biography,Drama",219,Raúl García Losada,actor,,,actor,5.2
21388,Lost with All Hands,XWW,en,1986,100,,34,Lambert Wilson,actor,1958,,"actor,soundtrack,director",5.4
21389,Hamburger: La película,ES,,1986,90,Comedy,1675,Leigh McCloskey,actor,1955,,"actor,art_department,miscellaneous",5
21390,Los invitados,ES,,1987,101,Drama,24,Amparo Muñoz,actress,1954,2011,actress,6
21391,The Innocent Interloper,HK,en,1986,97,"Action,Comedy",22,Lawrence Ng,actor,,,"actor,writer,camera_department",7.3
21392,I Like Bats,US,,1986,90,"Drama,Horror",54,Katarzyna Walter,actress,1960,,actress,3.5
21393,Mountain Top Motel,XEU,en,1983,95,Horror,1271,Bill Thurman,actor,1920,1995,"actor,camera_department",4.5
21394,Outcasts,XWW,en,1986,102,"Drama,Romance",58,Yueh Sun,actor,1930,2018,"actor,music_department,assistant_director",7
21395,Naughty Boys,HK,en,1986,100,"Action,Comedy",227,Carina Lau,actress,1964,,"actress,producer",5.9
21396,Barcelona,ES,,1987,,Comedy,30,Ramon Madaula,actor,1962,,"actor,writer,producer",5.6
21397,Beyond the Rising Moon,US,,1987,84,"Adventure,Sci-Fi,Thriller",356,Tracy Davis,actress,,,actress,4.9
21398,Two Edged Knife,US,,1989,97,"Crime,Drama",152,Paulo José,actor,1937,,"actor,director,producer",6.5
21399,Hello Again,US,,1987,96,"Comedy,Drama,Fantasy",2997,Shelley Long,actress,1949,,"actress,soundtrack,producer",5.3
21400,Stowaways on the Ark,XWW,en,1988,81,"Adventure,Animation,Comedy",168,Heinz Theo Branding,actor,1928,2013,"actor,miscellaneous",6.3
21401,Lúltim emperador,ES,ca,1987,163,"Biography,Drama,History",90367,John Lone,actor,1952,,"actor,soundtrack",7.7
21402,An Uncertain Season,XWW,en,1988,88,Comedy,347,Zdenek Sverák,actor,1936,,"writer,actor,soundtrack",7.9
21403,Résidence surveillée,FR,,1987,98,Drama,8,Maria Schneider,actress,1952,2011,"actress,soundtrack",7.6
21404,La serre,FR,,1987,99,"Drama,History",17,Christian Doermer,actor,1935,,"actor,director,producer",7.4
21405,Chronique du roi Yonsan,FR,,1988,118,,15,In-chon Yu,actor,,,actor,5.6
21406,Black mic-mac 2,FR,,1988,89,Comedy,17,Eric Blanc,actor,1965,,"actor,writer,soundtrack",3.1
21407,Celia,GB,,1989,102,"Drama,Fantasy,Horror",652,Rebecca Smart,actress,1976,,actress,6.9
21408,Moving,US,,1988,89,Comedy,4946,Richard Pryor,actor,1940,2005,"actor,writer,producer",6.2
21409,Après la pluie,FR,,1989,90,Comedy,9,Etienne Chicot,actor,1949,2018,"actor,composer,writer",6.4
21410,Todos los caníbales muerden,ES,,1989,84,"Comedy,Horror,Sci-Fi",3170,Brian Robbins,actor,1963,,"producer,actor,writer",4.1
21411,"Hiver 54, labbé Pierre",FR,,1989,102,"Biography,Drama",225,Lambert Wilson,actor,1958,,"actor,soundtrack,director",6.2
21412,March Caresses,XWW,en,1990,89,Drama,88,Malgorzata Piorun,actress,1968,,actress,7.2
21413,The Return of Katarina Kozul,XWW,en,1989,107,Drama,38,Alma Prica,actress,1962,,actress,7.9
21414,Nuits blanches,CH,fr,1988,99,Drama,12,Rudolf Nadler,actor,,,"actor,writer,art_department",7.5
21415,Death of a Tea Master,XWW,en,1989,107,"Drama,History",254,Eiji Okuda,actor,1950,,"actor,director,producer",7
21416,Shes Back,GB,,1989,89,Comedy,113,Carrie Fisher,actress,1956,2016,"actress,miscellaneous,soundtrack",3.8
21417,Savage Instinct,US,,1991,81,"Action,Comedy",172,Debra Sweaney,actress,,,actress,4
21418,La tropa de Beverly Hills,ES,,1989,105,"Adventure,Comedy",9153,Shelley Long,actress,1949,,"actress,soundtrack,producer",5.8
21419,La vouivre,FR,,1989,102,Drama,121,Lambert Wilson,actor,1958,,"actor,soundtrack,director",5.4
21420,Brain Dead,CA,en,1990,85,"Horror,Mystery,Sci-Fi",3618,Bill Pullman,actor,1953,,"actor,director,soundtrack",6
21421,La cosa,FR,,1990,59,Documentary,147,Nanni Moretti,director,1953,,"producer,writer,director",6.3
21422,Kindergarten Cop,CA,en,1990,111,"Comedy,Crime",131637,Arnold Schwarzenegger,actor,1947,,"actor,producer,director",6.1
21423,Living Doll,GB,,1990,92,Horror,244,Mark Jax,actor,,,actor,5.5
21424,Through the Wire,GB,,1990,68,Documentary,28,Susan Sarandon,actress,1946,,"actress,producer,soundtrack",6.6
21425,Usar con cuidado,ES,,1990,90,"Comedy,Fantasy,Thriller",29,William Brandt,actor,1961,,"actor,writer,producer",5.3
21426,La ciutat de lesperança,ES,ca,1991,129,"Crime,Drama",2150,Vincent Spano,actor,1962,,"actor,director,producer",7.3
21427,Desperate Measures,US,,1991,,,18,Benjamin Klein,actor,1980,,actor,6.4
21428,Kickfighter,CA,fr,1991,99,"Action,Sport",251,Robin Antin,actress,1961,,"miscellaneous,actress,producer",3.2
21429,Loner,US,,1990,91,"Action,Drama,Music",59,Charlene Tilton,actress,1958,,"actress,soundtrack,producer",3.6
21430,Shanghai 1920,ES,,1991,137,Drama,66,John Lone,actor,1952,,"actor,soundtrack",6
21431,Tank Battalion,CA,en,1991,83,Comedy,397,Lukás Vaculík,actor,1962,,actor,6.6
21432,Thelma and Louise,US,,1991,130,"Adventure,Crime,Drama",130153,Susan Sarandon,actress,1946,,"actress,producer,soundtrack",7.5
21433,Les amies de ma femme,FR,,1992,90,Comedy,47,Michel Leeb,actor,1947,,"actor,producer,soundtrack",4.3
21434,Evil Black Magic,HK,en,1992,90,,14,Lawrence Ng,actor,,,"actor,writer,camera_department",4.5
21435,Angels Wing,US,,1993,113,Drama,48,Lambert Wilson,actor,1958,,"actor,soundtrack,director",6.7
21436,Kill Line,GB,,1991,93,"Action,Drama",38,Bobby Kim,actor,,,"actor,producer",3.3
21437,Life on the Edge,US,,1992,88,Comedy,14,Vaughn Armstrong,actor,1950,,"actor,miscellaneous",5.9
21438,October 32nd,GB,,1993,115,"Action,Adventure,Fantasy",181,Nadia Cameron-Blakey,actress,,,actress,3.8
21439,Nervous Ticks,US,,1992,95,"Comedy,Romance",346,Bill Pullman,actor,1953,,"actor,director,soundtrack",6.2
21440,Pride and Joy: The Story of Alligator Records,GB,,1992,87,Documentary,6,Robert Mugge,director,1950,,"director,producer,editor",7.3
21441,Rock Soup,US,,1991,80,Documentary,12,Kalif Beacon,actor,,,,6.1
21442,Sex and Zen,ES,,1991,99,"Comedy,Drama,Fantasy",1957,Lawrence Ng,actor,,,"actor,writer,camera_department",5.6
21443,Une vie indépendante,FR,,1992,97,Drama,153,Pavel Nazarov,actor,,,actor,6.5
21444,Warsaw: Year 5703,XWW,en,1992,110,"Drama,Romance,War",131,Lambert Wilson,actor,1958,,"actor,soundtrack,director",6.2
21445,The Elegy from Russia,XWW,en,1993,68,Documentary,53,Aleksandr Sokurov,director,1951,,"director,writer,actor",6.5
21446,The Place of Another,XWW,en,1993,85,Drama,17,Samuel Le Bihan,actor,1965,,"actor,writer,director",6.3
21447,Public Enemy #2,US,,1991,,Comedy,23,Dave Thomas,actor,1949,,"actor,writer,producer",8
21448,Teenage Bonnie and Klepto Clyde,CA,en,1993,90,"Action,Drama",437,Maureen Flannigan,actress,1973,,"actress,producer,soundtrack",5.6
21449,Branwen,GB,,1995,94,Drama,14,Morfudd Hughes,actress,,,actress,6.6
21450,Avec les compliments dAlexa,FR,,1993,90,"Action,Thriller",435,Lorenzo Lamas,actor,1958,,"actor,producer,director",3.9
21451,Demonsoul,GB,,1995,81,Comedy,358,Eileen Daly,actress,1963,,"actress,producer,director",1.7
21452,Light My Passion,US,,1994,85,Drama,45,Miguel Bosé,actor,1956,,"soundtrack,actor,director",5.6
21453,The Eye of the Serpent,US,,1994,87,"Action,Adventure,Fantasy",100,Chuck Mavich,actor,,,actor,3.7
21454,La liberté en colère,CA,,1994,73,"Documentary,History",17,Pierre Vallières,self,1938,1998,,6.5
21455,Night Fire,US,,1994,97,"Drama,Thriller",427,Shannon Tweed,actress,1957,,"actress,producer,set_decorator",4.2
21456,Before the Rain,ES,,1994,113,"Drama,War",13440,Katrin Cartlidge,actress,1961,2002,actress,8
21457,Al límit de la por,ES,ca,1994,94,"Drama,Horror,Thriller",283,Darlanne Fluegel,actress,1953,2017,"actress,producer,casting_director",5.8
21458,Streets of Rage,GB,,1994,84,"Action,Crime,Drama",158,Mimi Lesseos,actress,1964,,"stunts,actress,writer",3.8
21459,"William Christie et Les Arts Florissants, ou La passion du baroque",FR,,1994,70,Documentary,6,William Christie,self,1944,,"music_department,soundtrack,actor",8.7
21460,2040: Possibilities by Edward de Bono,US,,1995,45,"Documentary,Sci-Fi",6,Edward De Bono,director,,,"writer,director,actor",5.2
21461,Bloodscent,US,,1995,83,Horror,10,Eric Boring,actor,1970,,"actor,special_effects",4
21462,Bouche à bouche,FR,,1995,106,"Comedy,Romance",1573,Javier Bardem,actor,1969,,"actor,producer,soundtrack",6.4
21463,The Dark Dancer,US,,1995,98,"Drama,Thriller",222,Shannon Tweed,actress,1957,,"actress,producer,set_decorator",3.7
21464,Genetic force,FR,,1996,87,"Action,Sci-Fi,Thriller",812,Shannon Tweed,actress,1957,,"actress,producer,set_decorator",3.4
21465,Girl in the Cadillac,US,,1995,89,"Adventure,Crime,Drama",182,Erika Eleniak,actress,1969,,actress,6
21466,Hollywood Zap,US,,1986,88,Comedy,93,Ben Frank,actor,1934,1990,"actor,producer",5.2
21467,Icebreaker,CA,,1995,,Documentary,6,Lewis Cohen,director,,,"writer,producer,director",8.3
21468,If Only I Were an Indian...,CA,,1995,81,Documentary,19,John Paskievich,actor,,,"director,writer,cinematographer",6.7
21469,Jade,GB,,1995,95,"Crime,Drama,Thriller",11064,David Caruso,actor,1956,,"actor,producer",5.3
21470,Midnight Temptations,GB,,1995,85,Thriller,92,Wendy Hamilton,actress,1967,,actress,3.5
21471,Desmadre sobre ruedas,ES,,1995,91,"Adventure,Comedy",5341,Matt Frewer,actor,1958,,"actor,soundtrack,writer",5.8
21472,Neurosia: Fifty Years of Perversion,US,,1995,89,"Biography,Comedy,Drama",130,Désirée Nick,actress,1956,,actress,5.5
21473,Lenfant du mal,FR,,1995,105,Drama,15,Ramon Madaula,actor,1962,,"actor,writer,producer",7
21474,Once Upon a Time... When We Were Colored,US,,1995,115,"Drama,Romance",462,Al Freeman Jr.,actor,1931,2012,"actor,director,writer",7
21475,Project: Metalbeast,CA,en,1995,92,"Horror,Sci-Fi",782,Kim Delaney,actress,1961,,"actress,producer",4.7
21476,Actors,XWW,en,1995,93,Drama,21,Ayala Asherov,actress,,,"composer,soundtrack,actress",7.2
21477,The Second Time,US,,1995,80,Drama,576,Nanni Moretti,actor,1953,,"producer,writer,director",6.9
21478,The Closest Thing to Heaven,US,,1996,98,"Comedy,Drama",18,Michael Mattison,actor,,,actor,7.9
21479,Kolya,CA,fr,1996,105,"Comedy,Drama,Music",14134,Zdenek Sverák,actor,1936,,"writer,actor,soundtrack",7.8
21480,MURDER and murder,US,,1996,113,,47,Joanna Merlin,actress,1931,,"actress,casting_director,casting_department",6.9
21481,Power,CA,,1996,80,Documentary,9,Magnus Isacsson,director,1948,2012,"director,writer,camera_department",7.3
21482,Les hurlus,FR,,1996,86,"Drama,War",22,Laure Duthilleul,actress,1959,,"actress,director,writer",7
21483,Stormy Nights,US,,1996,87,"Drama,Thriller",139,Shannon Tweed,actress,1957,,"actress,producer,set_decorator",4.3
21484,Tell the Truth and Run: George Seldes and the American Press,US,,1996,90,"Biography,Documentary",101,Susan Sarandon,actress,1946,,"actress,producer,soundtrack",7.8
21485,Late Full Moon,XWW,en,1996,120,Drama,29,Itschak Fintzi,actor,1933,,"actor,director,writer",6.7
21486,Bad Manners,FR,,1997,88,"Comedy,Drama,Romance",361,David Strathairn,actor,1949,,"actor,producer,soundtrack",6.5
21487,Beyond Barbed Wire,GB,,1997,88,"Documentary,History,War",30,Pat Morita,actor,1932,2005,"actor,soundtrack,writer",8.2
21488,Dad Savage,GB,,1998,104,"Crime,Thriller",389,Patrick Stewart,actor,1940,,"actor,producer,director",5.8
21489,Good Burger,FR,,1997,95,"Comedy,Family",25350,Kel Mitchell,actor,1978,,"actor,soundtrack,producer",5.7
21490,House of Pancakes,US,,1997,77,,13,Erik Frey,actor,,,"script_department,miscellaneous,actor",5.5
21491,Sax and Violins,US,,1997,,"Comedy,Romance",17,Tony Coleman,actor,,,actor,5.5
21492,Pile & face,FR,,1998,99,"Comedy,Drama,Fantasy",61569,Gwyneth Paltrow,actress,1972,,"actress,soundtrack,producer",6.7
21493,Body Count,GB,,1998,85,"Crime,Drama,Thriller",1803,David Caruso,actor,1956,,"actor,producer",5.5
21494,Wild Flowers,US,,1997,85,"Comedy,Drama",434,Sixten Tobias Kai Nielsen,actor,1978,,actor,
21495,Que la lumière soit,FR,,1998,110,"Comedy,Fantasy",130,Hélène de Fougerolles,actress,1973,,"actress,director,writer",6.1
21496,Star Trek 9,US,,1998,103,"Action,Adventure,Sci-Fi",68552,Patrick Stewart,actor,1940,,"actor,producer,director",6.4
